,Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
3200,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Iceland,ISL,2008,17.6,
6770,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Suriname,SUR,2008,29.8,
1604,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Comoros,COM,2008,8.9,
15128,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Trinidad and Tobago,TTO,2008,7.8,
14540,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sri Lanka,LKA,2008,1.7,
5636,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Paraguay,PRY,2008,19.2,
11978,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Lebanon,LBN,2008,22.7,
10172,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,El Salvador,SLV,2008,14.5,
7358,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Tuvalu,TUV,2008,51.2,
8198,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Antigua and Barbuda,ATG,2008,8.9,
15842,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Zimbabwe,ZWE,2008,3.5,
8114,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Andorra,AND,2008,23.3,
12734,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mongolia,MNG,2008,12.3,
3116,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Honduras,HND,2008,21.7,
9752,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Croatia,HRV,2008,19.6,
9878,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Czechia,CZE,2008,22.7,
8072,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Algeria,DZA,2008,14.6,
5972,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Rwanda,RWA,2008,6.1,
3032,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Guyana,GUY,2008,21.9,
14162,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Seychelles,SYC,2008,5.5,
1394,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Central African Republic,CAF,2008,8.0,
6098,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Saudi Arabia,SAU,2008,38.0,
12692,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Moldova,MDA,2008,12.9,
6182,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Serbia,SRB,2008,19.4,
15254,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Turkmenistan,TKM,2008,11.7,
2654,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Gambia, The",GMB,2008,11.0,
10130,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Egypt, Arab Rep.",EGY,2008,17.6,
14246,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Singapore,SGP,2008,4.5,
5846,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Qatar,QAT,2008,39.4,
8282,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Armenia,ARM,2008,13.6,
3158,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Hungary,HUN,2008,21.9,
15506,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,United States,USA,2008,29.8,
5804,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Portugal,PRT,2008,18.3,
8408,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Azerbaijan,AZE,2008,11.8,
8240,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Argentina,ARG,2008,23.0,
14204,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sierra Leone,SLE,2008,2.5,
974,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Botswana,BWA,2008,25.6,
1772,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Cote d'Ivoire,CIV,2008,11.3,
6140,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Senegal,SEN,2008,9.7,
12524,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mauritania,MRT,2008,4.4,
932,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Bosnia and Herzegovina,BIH,2008,16.0,
7694,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Vanuatu,VUT,2008,25.0,
5552,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Panama,PAN,2008,23.4,
12566,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mauritius,MUS,2008,4.3,
2612,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Gabon,GAB,2008,17.0,
5594,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Papua New Guinea,PNG,2008,21.1,
11054,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Honduras,HND,2008,11.4,
2948,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Guinea,GIN,2008,8.2,
3074,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Haiti,HTI,2008,20.4,
5888,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Romania,ROU,2008,19.1,
11936,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Latvia,LVA,2008,18.1,
470,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Azerbaijan,AZE,2008,19.1,
11012,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Haiti,HTI,2008,11.4,
12482,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Marshall Islands,MHL,2008,42.9,
1688,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Congo, Rep.",COG,2008,10.4,
2570,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,France,FRA,2008,18.9,
11138,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Iceland,ISL,2008,20.1,
1646,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Congo, Dem. Rep.",COD,2008,6.8,
2990,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Guinea-Bissau,GNB,2008,9.8,
5720,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Philippines,PHL,2008,5.6,
1142,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Burkina Faso,BFA,2008,5.2,
11180,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,India,IND,2008,1.6,
5678,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Peru,PER,2008,20.8,
8450,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Bahamas, The",BHS,2008,19.9,
8366,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Austria,AUT,2008,17.9,
9794,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cuba,CUB,2008,14.7,
15044,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Togo,TGO,2008,2.5,
7274,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Turkiye,TUR,2008,34.1,
5468,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Pakistan,PAK,2008,8.0,
6812,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Sweden,SWE,2008,15.9,
6728,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,St. Vincent and the Grenadines,VCT,2008,25.8,
9836,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cyprus,CYP,2008,18.4,
5510,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Palau,PLW,2008,55.0,
12440,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Malta,MLT,2008,25.2,
14330,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Slovenia,SVN,2008,16.0,
15002,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Timor-Leste,TLS,2008,1.4,
11390,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Israel,ISR,2008,22.3,
8324,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Australia,AUS,2008,24.6,
15548,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Uruguay,URY,2008,20.7,
12650,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Micronesia, Fed. Sts.",FSM,2008,33.5,
1016,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Brazil,BRA,2008,21.5,
14288,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Slovak Republic,SVK,2008,17.5,
12356,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Maldives,MDV,2008,3.0,
6056,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Sao Tome and Principe,STP,2008,12.9,
12608,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mexico,MEX,2008,20.1,
12398,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mali,MLI,2008,2.8,
2906,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Guatemala,GTM,2008,21.6,
6014,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Samoa,WSM,2008,50.5,
12565,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mauritius,MUS,2009,4.4,
9499,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Colombia,COL,2009,14.3,
15505,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,United States,USA,2009,30.5,
2107,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Dominican Republic,DOM,2009,28.8,
3073,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Haiti,HTI,2009,21.3,
15337,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Uganda,UGA,2009,1.2,
4837,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Montenegro,MNE,2009,21.0,
8953,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Brazil,BRA,2009,15.0,
4585,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Mauritania,MRT,2009,14.7,
11053,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Honduras,HND,2009,11.9,
6433,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Solomon Islands,SLB,2009,22.8,
11263,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Iran, Islamic Rep.",IRN,2009,14.9,
1141,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Burkina Faso,BFA,2009,5.5,
2023,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Djibouti,DJI,2009,15.9,
7861,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Zambia,ZMB,2009,9.4,
10045,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Dominican Republic,DOM,2009,15.5,
10759,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Greece,GRC,2009,20.4,
15043,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Togo,TGO,2009,2.6,
13363,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Oman,OMN,2009,17.9,
3619,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Jordan,JOR,2009,39.5,
9583,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Congo, Dem. Rep.",COD,2009,2.4,
14245,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Singapore,SGP,2009,4.6,
5677,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Peru,PER,2009,21.2,
6475,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Somalia,SOM,2009,9.3,
4501,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Malta,MLT,2009,27.1,
8281,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Armenia,ARM,2009,14.0,
13321,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Norway,NOR,2009,19.7,
15673,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Venezuela, RB",VEN,2009,19.5,
4879,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Morocco,MAR,2009,27.5,
15463,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,United Kingdom,GBR,2009,22.4,
4543,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Marshall Islands,MHL,2009,54.3,
5803,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Portugal,PRT,2009,18.7,
13993,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sao Tome and Principe,STP,2009,5.1,
11473,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Jamaica,JAM,2009,11.5,
7735,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Venezuela, RB",VEN,2009,26.2,
6139,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Senegal,SEN,2009,10.1,
7273,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Turkiye,TUR,2009,34.8,
13909,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Rwanda,RWA,2009,1.2,
8785,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bhutan,BTN,2009,3.0,
10633,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Georgia,GEO,2009,15.0,
11851,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Kyrgyz Republic,KGZ,2009,10.7,
10717,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ghana,GHA,2009,3.2,
14833,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Syrian Arab Republic,SYR,2009,16.3,
8827,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bolivia,BOL,2009,11.5,
14539,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sri Lanka,LKA,2009,1.8,
2065,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Dominica,DMA,2009,31.6,
13951,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Samoa,WSM,2009,34.8,
4711,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Micronesia, Fed. Sts.",FSM,2009,47.1,
1519,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,China,CHN,2009,4.7,
15547,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Uruguay,URY,2009,21.2,
4795,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Mongolia,MNG,2009,18.9,
3493,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Italy,ITA,2009,18.0,
8869,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bosnia and Herzegovina,BIH,2009,14.1,
7693,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Vanuatu,VUT,2009,25.7,
13237,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Nigeria,NGA,2009,3.0,
175,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Andorra,AND,2009,24.7,
12355,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Maldives,MDV,2009,3.3,
4753,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Moldova,MDA,2009,19.3,
3115,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Honduras,HND,2009,22.3,
6391,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Slovenia,SVN,2009,19.1,
8323,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Australia,AUS,2009,25.2,
9541,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Comoros,COM,2009,2.4,
2821,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Greece,GRC,2009,23.5,
6937,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Tajikistan,TJK,2009,13.0,
12607,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mexico,MEX,2009,20.6,
13195,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Niger,NER,2009,1.7,
1435,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Chad,TCD,2009,6.6,
7903,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Zimbabwe,ZWE,2009,22.2,
10087,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ecuador,ECU,2009,12.0,
259,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Antigua and Barbuda,ATG,2009,22.2,
14623,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,St. Lucia,LCA,2009,9.2,
4627,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Mauritius,MUS,2009,12.9,
2443,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Ethiopia,ETH,2009,4.9,
6979,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Tanzania,TZA,2009,9.1,
13279,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,North Macedonia,MKD,2009,19.3,
7189,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Trinidad and Tobago,TTO,2009,21.1,
14329,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Slovenia,SVN,2009,16.4,
10297,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Estonia,EST,2009,17.5,
14413,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Somalia,SOM,2009,2.7,
13153,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Nicaragua,NIC,2009,14.3,
8911,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Botswana,BWA,2009,6.1,
763,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Belize,BLZ,2009,27.6,
6769,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Suriname,SUR,2009,30.2,
9793,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cuba,CUB,2009,15.2,
10675,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Germany,DEU,2009,20.6,
805,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Benin,BEN,2009,10.9,
3535,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Jamaica,JAM,2009,29.1,
4669,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Mexico,MEX,2009,29.3,
5761,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Poland,POL,2009,20.5,
14875,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tajikistan,TJK,2009,8.7,
